,user_id,churn_score,risk_category,is_likely_churn,risk_velocity,primary_risk_drivers,estimated_days_to_churn
3478,1515915625466530000,60.5745468869751,Medium,1,0.43263100213602074,behavioral,47.6654531130249
3479,1515915625522460000,71.3940250445222,High,1,0.4747152415058352,"rfm, behavioral, temporal",29.035974955477812
3480,1515915625399260000,60.57457426356194,Medium,1,0.43263114396938834,behavioral,51.66542573643806
3481,1515915625448600000,61.5853934489214,Medium,1,0.4378923789435377,behavioral,55.6546065510786
3482,1515915625512930000,55.11515480131918,Low,0,0.42014819361473216,None,75.03484519868081
3483,1515915625458360000,60.61710855245283,Medium,1,0.43329344364787836,behavioral,47.622891447547175
3484,1515915625483140000,60.61710942087751,Medium,1,0.433293448148736,behavioral,57.62289057912249
3485,1515915625522470000,75.43756281907243,High,1,0.5097160348990937,"rfm, behavioral",19.99243718092758
3486,1515915625357270000,60.6171454468573,Medium,1,0.4332936348636395,behavioral,48.6228545531427
3487,1515915625355320000,64.12779493362429,Medium,1,0.4518116819092299,behavioral,60.112205066375715
3488,1515915625479110000,63.86895048410464,Medium,1,0.4504216913514537,behavioral,57.371049515895365
3489,1515915625398340000,60.61716021370436,Medium,1,0.4332937113970482,behavioral,53.62283978629564
3490,1515915625479530000,60.61716281974539,Medium,1,0.4332937249036023,behavioral,57.62283718025461
3491,1515915625378420000,60.61716358419129,Medium,1,0.43329372886556233,behavioral,59.62283641580871
3492,1515915625431390000,60.65966170084395,Medium,1,0.4339559245099293,behavioral,62.580338299156054
3493,1515915625472920000,61.15286357391867,Medium,1,0.4447384383264765,behavioral,62.08713642608133
3494,1515915625493360000,60.659681744660986,Medium,1,0.43395602843212594,behavioral,55.580318255339016
3495,1515915625522480000,41.315252843797694,Very Low,0,0.3225166661624882,"rfm, behavioral, temporal",126.8347471562023
3496,1515915625503920000,60.65969743043159,Medium,1,0.4339561097589506,behavioral,58.58030256956841
3497,1515915625425980000,60.6596990286163,Medium,1,0.43395611804514206,behavioral,47.5803009713837
3498,1515915625398160000,60.65970441390935,Medium,1,0.43395614596655185,behavioral,47.58029558609065
3499,1515915625404720000,86.19940031787613,High,1,0.458728602742715,"behavioral, temporal",15.0
3500,1515915625514730000,65.30847292031937,Medium,1,0.42659240269784304,"behavioral, purchase",51.93152707968063
3501,1515915625396750000,53.50432443464791,Low,0,0.41698156191105795,behavioral,68.6456755653521
3502,1515915625522490000,65.97994209695818,Medium,1,0.45802528661619213,"rfm, temporal",44.26005790304182
3503,1515915625468640000,53.50434702291413,Low,0,0.4169816742544118,behavioral,71.64565297708586
3504,1515915625372680000,58.819185927337415,Medium,1,0.43684650794484375,behavioral,58.42081407266259
3505,1515915625404620000,53.5043601568896,Low,0,0.41698173957659773,behavioral,94.6456398431104
3506,1515915625421390000,53.50436388891959,Low,0,0.41698175813795135,behavioral,73.6456361110804
3507,1515915625425780000,58.9928766886252,Medium,1,0.44043797375366134,behavioral,55.2471233113748
3508,1515915625363780000,67.21324978154131,Medium,1,0.48339526168546404,"rfm, behavioral",52.026750218458695
3509,1515915625362270000,53.504369468987775,Low,0,0.41698178589057394,behavioral,94.64563053101222
3510,1515915625522500000,64.41154424490585,Medium,1,0.4434326337075104,"rfm, behavioral, temporal",48.82845575509415
3511,1515915625456140000,41.36286885818927,Very Low,0,0.2800599396896506,"engagement, temporal",130.78713114181073
3512,1515915625484730000,52.33593974664471,Low,0,0.3835598897938818,temporal,66.81406025335528
3513,1515915625436800000,60.61868670298218,Medium,1,0.40036713230223747,"behavioral, temporal",57.62131329701782
3514,1515915625497050000,82.87382166004113,High,1,0.5565488377023485,"rfm, behavioral, purchase",17.556178339958876
3515,1515915625365400000,53.54868315614669,Low,0,0.41764409033490796,behavioral,74.60131684385331
3516,1515915625375690000,55.06533809416362,Low,0,0.39448405564190836,"behavioral, temporal",78.08466190583638
3517,1515915625413790000,56.969188699499696,Medium,1,0.43476821814222416,behavioral,67.2708113005003
3518,1515915625462300000,53.54869449839693,Low,0,0.4176441467529909,behavioral,66.60130550160306
3519,1515915625485940000,54.604500996116045,Low,0,0.4229046421095992,behavioral,72.54549900388395
3520,1515915625418890000,53.54869723441079,Low,0,0.4176441603623415,behavioral,89.60130276558921
3521,1515915625504700000,53.54869977114839,Low,0,0.4176441729804615,behavioral,65.60130022885161
3522,1515915625522510000,36.40148591275397,Very Low,0,0.2876820774627067,"rfm, engagement, behavioral, temporal",142.74851408724604
3523,1515915625506820000,53.54870941106714,Low,0,0.41764422093089004,behavioral,71.60129058893286
3524,1515915625511470000,45.77905075075445,Low,0,0.2875638003016746,temporal,89.37094924924554
3525,1515915625439470000,62.96935845751144,Medium,1,0.4055506753707797,"rfm, behavioral, temporal",47.27064154248856
3526,1515915625401430000,74.8144423195339,High,1,0.4950325562425542,"rfm, behavioral",23.61555768046611
3527,1515915625510790000,53.54871738431021,Low,0,0.4176442605910201,behavioral,77.6012826156898
3528,1515915625497630000,53.171281930483886,Low,0,0.366844158586708,"behavioral, temporal",76.9787180695161
3529,1515915625522520000,75.60319086326088,High,1,0.5207498959221025,"rfm, behavioral, purchase",19.82680913673913
3530,1515915625446720000,54.10122060199928,Low,0,0.401002875991071,temporal,86.04877939800072
3531,1515915625499630000,85.5829993148076,High,1,0.5537857664368943,"rfm, behavioral",15.0
3532,1515915625498140000,49.94548826680041,Low,0,0.3319087450560846,temporal,90.20451173319958
3533,1515915625427330000,56.34698398523194,Medium,1,0.4232358480421151,behavioral,55.893016014768065
3534,1515915625522530000,72.03990292677356,High,1,0.5110304070624101,"rfm, behavioral",22.390097073226443
3535,1515915625512730000,57.5017536899602,Medium,1,0.4353181387839373,behavioral,54.7382463100398
3536,1515915625492970000,53.59306165041937,Low,0,0.4183067450513084,behavioral,77.55693834958063
3537,1515915625366750000,53.637344083819805,Low,0,0.41896895013270524,behavioral,84.5126559161802
3538,1515915625492230000,53.63736182831151,Low,0,0.4189690384191273,behavioral,73.51263817168848
3539,1515915625522540000,74.19412078907477,High,1,0.5008221258560532,"rfm, behavioral, purchase",22.235879210925233
3540,1515915625448890000,53.63737268609382,Low,0,0.4189690924412323,behavioral,88.51262731390618
3541,1515915625418860000,57.16909888972002,Medium,1,0.4350297662602397,behavioral,67.07090111027998
3542,1515915625392350000,53.63737618464636,Low,0,0.4189691098480258,behavioral,76.51262381535363
3543,1515915625516410000,54.3518067258957,Low,0,0.38569840058172356,"behavioral, temporal",87.7981932741043
3544,1515915625497870000,53.63737991892539,Low,0,0.41896912842765965,behavioral,78.5126200810746
3545,1515915625353270000,53.637382601851805,Low,0,0.41896914177636513,behavioral,78.5126173981482
3546,1515915625376740000,56.95547750735117,Medium,1,0.4346956852145706,behavioral,61.28452249264883
3547,1515915625515810000,56.17149194411748,Low,0,0.4253786093821512,None,85.97850805588251
3548,1515915625401950000,54.69270732634026,Low,0,0.4242290454165925,behavioral,83.45729267365974
3549,1515915625522550000,68.36214717143241,Medium,1,0.4787746973196789,"rfm, behavioral",43.87785282856759
3550,1515915625455230000,55.81302799892596,Low,0,0.4189117778199841,None,87.33697200107403
3551,1515915625504640000,65.07642989848544,Medium,1,0.4454508486520493,behavioral,60.16357010151456
3552,1515915625383980000,53.681674089205536,Low,0,0.4196314204771162,behavioral,70.46832591079446
3553,1515915625449410000,53.681677098494895,Low,0,0.4196314354515689,behavioral,88.4683229015051
3554,1515915625366970000,53.68167751544847,Low,0,0.41963143752636156,behavioral,89.46832248455152
3555,1515915625486590000,53.68168010783301,Low,0,0.4196314504262643,behavioral,92.46831989216699
3556,1515915625378890000,53.68170393045894,Low,0,0.4196315689694682,behavioral,94.46829606954105
3557,1515915625522560000,74.21404353450846,High,1,0.5219698797824331,"rfm, behavioral, purchase",27.215956465491544
3558,1515915625357690000,57.59507017481567,Medium,1,0.4407087355296566,behavioral,53.644929825184335
3559,1515915625355250000,53.681711998935846,Low,0,0.41963160911882663,behavioral,90.46828800106415
3560,1515915625401490000,57.3751117861843,Medium,1,0.43814580695013544,behavioral,66.8648882138157
3561,1515915625378290000,53.68172012216104,Low,0,0.4196316495406176,behavioral,81.46827987783897
3562,1515915625515350000,53.68172503615944,Low,0,0.4196316739930507,behavioral,89.46827496384056
3563,1515915625497970000,53.68172603348125,Low,0,0.4196316789558006,behavioral,76.46827396651875
3564,1515915625464680000,53.68172862654305,Low,0,0.4196316918590751,behavioral,70.46827137345696
3565,1515915625403070000,53.68173337756136,Low,0,0.41963171550050743,behavioral,70.46826662243865
3566,1515915625434110000,53.72600170642309,Low,0,0.42029390789496873,behavioral,94.42399829357691
3567,1515915625486520000,66.39213974176899,Medium,1,0.4849934316920212,"rfm, behavioral",40.847860258231016
3568,1515915625522570000,72.96556462782652,High,1,0.504066219179503,"rfm, behavioral",20.464435372173483
3569,1515915625485320000,53.72601320263036,Low,0,0.42029396510852646,behavioral,88.42398679736964
3570,1515915625467730000,53.72601817124298,Low,0,0.42029398983598715,behavioral,92.42398182875702
3571,1515915625360610000,57.48138693741287,Medium,1,0.440414828335199,behavioral,50.75861306258713
3572,1515915625462330000,65.36625843116876,Medium,1,0.47919613060898436,"rfm, behavioral",46.87374156883124
3573,1515915625371320000,75.04782018737409,High,1,0.4281541436852468,"behavioral, temporal",25.38217981262592
3574,1515915625436930000,53.72604541030609,Low,0,0.4202941253975497,behavioral,82.4239545896939
3575,1515915625493540000,62.66176217598781,Medium,1,0.4659380713027049,rfm,48.57823782401219
3576,1515915625508040000,53.72604629899794,Low,0,0.42029412982033254,behavioral,79.42395370100206
3577,1515915625522580000,74.10811715785015,High,1,0.5185954964407606,"rfm, behavioral",27.32188284214986
3578,1515915625486910000,53.77032329563124,Low,0,0.4209563946209829,behavioral,94.37967670436876
3579,1515915625500180000,53.77033136649205,Low,0,0.42095643479287304,behavioral,71.37966863350795
3580,1515915625473550000,53.77033401453628,Low,0,0.4209564479732445,behavioral,67.37966598546372
3581,1515915625495740000,67.31509890369075,Medium,1,0.4919078571521626,"rfm, behavioral",39.92490109630925
3582,1515915625522590000,67.67554957155075,Medium,1,0.4655892003422587,"rfm, behavioral",46.564450428449256
3583,1515915625370830000,53.77034257559517,Low,0,0.42095649058504725,behavioral,66.37965742440483
3584,1515915625509950000,53.77034422618369,Low,0,0.42095649880068436,behavioral,83.37965577381631
3585,1515915625434470000,53.7703523342326,Low,0,0.42095653915767695,behavioral,79.37964766576741
3586,1515915625477510000,53.77036000727602,Low,0,0.42095657734947467,behavioral,78.37963999272398
3587,1515915625460170000,56.24908563982933,Medium,1,0.43387123361354474,None,51.99091436017067
3588,1515915625480920000,53.7703677169179,Low,0,0.42095661572343845,behavioral,69.37963228308209
3589,1515915625411660000,55.349130347423056,Low,0,0.4180057034386335,None,79.80086965257695
3590,1515915625509180000,55.05040201236019,Low,0,0.3978366524482366,"behavioral, temporal",75.09959798763981
3591,1515915625458580000,63.99195952186968,Medium,1,0.4717092404014574,"rfm, behavioral",42.24804047813032
3592,1515915625508530000,53.77037629767213,Low,0,0.42095665843327684,behavioral,74.37962370232788
3593,1515915625522600000,68.87325921828881,High,1,0.4966308023682607,rfm,29.5567407817112
3594,1515915625436090000,54.16846498501226,Low,0,0.41642081985798834,behavioral,77.98153501498774
3595,1515915625372880000,53.814637499504094,Low,0,0.42161887424276856,behavioral,65.3353625004959
3596,1515915625356680000,53.386593510092126,Low,0,0.3899913323583077,temporal,71.76340648990788
3597,1515915625493110000,53.81464085549329,Low,0,0.4216188909491227,behavioral,86.33535914450671
3598,1515915625474490000,56.104772689377725,Low,0,0.4263927333187564,None,82.04522731062227
3599,1515915625511260000,53.81464834773125,Low,0,0.42161892824601976,behavioral,86.33535165226874
3600,1515915625403200000,53.81464854728652,Low,0,0.4216189292394201,behavioral,77.33535145271348
3601,1515915625509160000,81.96772138740707,High,1,0.4533979163851053,"behavioral, temporal",16.46227861259294
3602,1515915625485110000,42.15695034422315,Very Low,0,0.29567366274999013,temporal,119.99304965577684
3603,1515915625363880000,53.81465867046224,Low,0,0.42161897963331507,behavioral,65.33534132953775
3604,1515915625421310000,57.36000454654134,Medium,1,0.4406849565221188,behavioral,60.87999545345866
3605,1515915625431800000,53.81466429468721,Low,0,0.42161900763111104,behavioral,65.33533570531279
3606,1515915625358950000,53.8146648026901,Low,0,0.42161901015998604,behavioral,66.33533519730989
3607,1515915625507910000,53.81466618156213,Low,0,0.42161901702411014,behavioral,82.33533381843787
3608,1515915625407220000,56.721429040982855,Medium,1,0.42532187943916766,behavioral,54.51857095901715
3609,1515915625522610000,71.76369583576077,High,1,0.49901960503163306,"rfm, behavioral",29.666304164239236
3610,1515915625366360000,54.86927559533862,Low,0,0.42687835875121644,behavioral,73.28072440466138
3611,1515915625464240000,53.81468557757063,Low,0,0.4216191135788381,behavioral,75.33531442242938
3612,1515915625355150000,67.70710194546182,Medium,1,0.4682009617886426,behavioral,43.53289805453819
3613,1515915625496340000,53.81469289015581,Low,0,0.4216191499814156,behavioral,87.3353071098442
3614,1515915625403360000,53.81469446884103,Low,0,0.42161915784022475,behavioral,87.33530553115897
3615,1515915625443750000,53.81469561203525,Low,0,0.42161916353112827,behavioral,81.33530438796475
3616,1515915625496910000,66.67332039891106,Medium,1,0.4411340516483798,behavioral,51.56667960108894
3617,1515915625403120000,53.85894067353757,Low,0,0.4222813289569388,behavioral,91.29105932646243
3618,1515915625475310000,53.85894687880296,Low,0,0.42228135985141957,behavioral,77.29105312119704
3619,1515915625397130000,53.85894718725724,Low,0,0.4222813613871371,behavioral,87.29105281274275
3620,1515915625506500000,57.92021624303637,Medium,1,0.43658922875808326,behavioral,65.31978375696363
3621,1515915625522620000,64.95128459081559,Medium,1,0.4496227224519048,"behavioral, purchase",54.28871540918441
3622,1515915625480870000,53.85896016094516,Low,0,0.4222814259799204,behavioral,72.29103983905483
3623,1515915625392070000,53.8589603968388,Low,0,0.4222814271543765,behavioral,74.2910396031612
3624,1515915625442510000,67.1358948592165,Medium,1,0.4914031263834433,"rfm, behavioral",48.104105140783496
3625,1515915625457440000,57.54893030608624,Medium,1,0.44079323011062527,behavioral,57.69106969391376
3626,1515915625454320000,56.92068762617676,Medium,1,0.43408190842631045,behavioral,49.319312373823244
3627,1515915625408920000,53.85898790772005,Low,0,0.4222815641242583,behavioral,91.29101209227994
3628,1515915625508150000,53.858990194427946,Low,0,0.42228157550921264,behavioral,90.29100980557206
3629,1515915625474560000,57.403441981524736,Medium,1,0.4413488583382083,behavioral,60.836558018475266
3630,1515915625522630000,70.93955826350948,High,1,0.5083182752528146,"rfm, behavioral",24.490441736490524
3631,1515915625404320000,57.75376191104402,Medium,1,0.43919374587287524,behavioral,58.48623808895598
3632,1515915625496820000,54.91343034138775,Low,0,0.4275407899380531,behavioral,70.23656965861224
3633,1515915625381680000,54.57933247784331,Low,0,0.41321380880511516,None,71.5706675221567
3634,1515915625362420000,53.90324742696507,Low,0,0.42294383184341455,behavioral,79.24675257303493
3635,1515915625505080000,81.73756905511672,High,1,0.4738915891473166,"behavioral, temporal",18.692430944883284
3636,1515915625373350000,57.447177273243625,Medium,1,0.44201211353622316,behavioral,59.79282272675638
3637,1515915625438700000,53.90325503117238,Low,0,0.42294386970812087,behavioral,90.24674496882761
3638,1515915625389380000,54.95750904735436,Low,0,0.42820298244535515,behavioral,75.19249095264564
3639,1515915625435140000,53.903270712430405,Low,0,0.42294394779203237,behavioral,83.2467292875696
3640,1515915625462580000,53.90327181960631,Low,0,0.42294395330515056,behavioral,79.24672818039369
3641,1515915625452390000,82.41963720225891,High,1,0.5196505731871313,"rfm, behavioral, purchase",16.010362797741095
3642,1515915625522640000,67.8974800344586,Medium,1,0.4847193075893168,rfm,38.342519965541406
3643,1515915625509980000,53.9032810039758,Low,0,0.4229439990381856,behavioral,74.2467189960242
3644,1515915625495350000,53.90328200230421,Low,0,0.42294400400930404,behavioral,84.24671799769578
3645,1515915625452050000,54.79408082698881,Low,0,0.4257554070541728,behavioral,74.35591917301119
3646,1515915625419920000,53.90328481580406,Low,0,0.4229440180189636,behavioral,93.24671518419595
3647,1515915625494180000,55.84653532603491,Low,0,0.4345827098888321,None,75.3034646739651
3648,1515915625509540000,69.64243774145301,High,1,0.4527617667982474,behavioral,26.787562258547
3649,1515915625522650000,69.00448570018855,High,1,0.4876541350979968,"rfm, behavioral, purchase",32.425514299811454
3650,1515915625497930000,53.94755288699849,Low,0,0.42360635899944354,behavioral,89.20244711300151
3651,1515915625509850000,53.94756962471734,Low,0,0.42360644235560674,behavioral,82.20243037528266
3652,1515915625504320000,53.94757855695922,Low,0,0.4236064868394127,behavioral,82.20242144304078
3653,1515915625386840000,53.94758186127141,Low,0,0.4236065032953471,behavioral,92.20241813872859
3654,1515915625460150000,53.94758342267016,Low,0,0.4236065110713302,behavioral,76.20241657732984
3655,1515915625444490000,53.94758474805382,Low,0,0.4236065176719251,behavioral,93.20241525194618
3656,1515915625522660000,64.66049510050838,Medium,1,0.4556803408781123,"rfm, behavioral",42.57950489949162
3657,1515915625476060000,53.991827828676,Low,0,0.4242687652146291,behavioral,76.158172171324
3658,1515915625481680000,62.0944537176449,Medium,1,0.43649251845498327,"rfm, temporal",58.1455462823551
3659,1515915625425570000,55.79534375481706,Low,0,0.4146120624372732,behavioral,89.35465624518294
3660,1515915625448920000,53.99183427391312,Low,0,0.424268797317346,behavioral,70.15816572608688
3661,1515915625475590000,53.99183874032138,Low,0,0.42426881956382656,behavioral,79.15816125967862
3662,1515915625362080000,53.991843279464256,Low,0,0.4242688421725873,behavioral,93.15815672053574
3663,1515915625368290000,56.78673349062545,Medium,1,0.43201739110886733,behavioral,52.45326650937455
3664,1515915625359500000,53.991848781054216,Low,0,0.4242688695751468,behavioral,94.15815121894579
3665,1515915625371070000,57.404511930245135,Medium,1,0.4413864884882749,behavioral,50.83548806975487
3666,1515915625446230000,53.99185439175447,Low,0,0.42426889752116814,behavioral,68.15814560824552
3667,1515915625426890000,53.9918544825439,Low,0,0.4242688979733762,behavioral,82.15814551745609
3668,1515915625522670000,73.55682754421098,High,1,0.5084418571495787,"rfm, behavioral",24.87317245578903
3669,1515915625393980000,55.04566747496328,Low,0,0.42952755922077357,behavioral,66.10433252503671
3670,1515915625455830000,53.99186263561523,Low,0,0.42426893858255144,behavioral,75.15813736438477
3671,1515915625383560000,53.99186595868465,Low,0,0.42426895513424173,behavioral,81.15813404131535
3672,1515915625468580000,65.73977015763961,Medium,1,0.4744357737343427,"rfm, behavioral",42.50022984236039
3673,1515915625436220000,57.62279234116565,Medium,1,0.4373392292349603,behavioral,63.61720765883435
3674,1515915625510490000,57.67913157243678,Medium,1,0.4427785924713918,behavioral,62.56086842756322
3675,1515915625447550000,53.99188782342249,Low,0,0.4242690640390931,behavioral,85.1581121765775
3676,1515915625467200000,53.991888350096616,Low,0,0.42426906666237496,behavioral,75.15811164990339
3677,1515915625416560000,53.99188854986995,Low,0,0.42426906765741473,behavioral,84.15811145013005
3678,1515915625493850000,57.5774275767034,Medium,1,0.4439971971980876,behavioral,62.6625724232966
3679,1515915625482140000,54.03611883831131,Low,0,0.4249312828536162,behavioral,80.11388116168868
3680,1515915625522680000,70.0179355718351,High,1,0.4895192002749046,"rfm, behavioral",30.41206442816491
3681,1515915625455320000,54.036122488473936,Low,0,0.42493130103710736,behavioral,87.11387751152606
3682,1515915625392520000,54.036124231860526,Low,0,0.42493130972188614,behavioral,87.11387576813948
3683,1515915625422390000,55.0895519730497,Low,0,0.4301893851539342,behavioral,71.0604480269503
3684,1515915625365110000,54.03613518288199,Low,0,0.4249313642750191,behavioral,91.11386481711801
3685,1515915625429860000,82.12406573690194,High,1,0.5018114445161344,behavioral,15.0
3686,1515915625493910000,54.03614130338605,Low,0,0.4249313947646572,behavioral,72.11385869661395
3687,1515915625469720000,54.036144427281926,Low,0,0.4249314103265219,behavioral,67.11385557271808
3688,1515915625522690000,58.25350451069702,Medium,1,0.43400437264108804,None,60.98649548930298
3689,1515915625496900000,54.03616566026962,Low,0,0.4249315160998598,behavioral,94.11383433973037
3690,1515915625420840000,54.036169020716976,Low,0,0.4249315328401203,behavioral,77.11383097928302
3691,1515915625505650000,76.71325748246099,High,1,0.5042298091015032,"rfm, behavioral",21.716742517539018
3692,1515915625449930000,54.03617610510258,Low,0,0.4249315681313928,behavioral,79.11382389489742
3693,1515915625468450000,54.08038848067984,Low,0,0.4255937257956224,behavioral,90.06961151932016
3694,1515915625464950000,58.29360255960031,Medium,1,0.44107719155313935,behavioral,48.94639744039969
3695,1515915625356990000,58.78370535480365,Medium,1,0.44906237617610384,behavioral,61.45629464519635
3696,1515915625476810000,54.08039732621884,Low,0,0.4255937698665499,behavioral,94.06960267378116
3697,1515915625518300000,66.61343065725501,Medium,1,0.44618449846795116,behavioral,43.62656934274499
3698,1515915625513600000,68.7722810320218,High,1,0.4936818308826423,rfm,30.657718967978212
3699,1515915625522700000,66.28059131292746,Medium,1,0.46873356226953833,rfm,40.959408687072546
3700,1515915625409040000,54.08041959632126,Low,0,0.4255938808223796,behavioral,66.06958040367874
3701,1515915625398700000,54.0804223757304,Low,0,0.4255938946701677,behavioral,83.0695776242696
3702,1515915625356190000,57.62080262004498,Medium,1,0.4446589908172863,behavioral,56.619197379955025
3703,1515915625465680000,54.08042808000763,Low,0,0.42559392309046123,behavioral,80.06957191999237
3704,1515915625357520000,54.08042931535191,Low,0,0.4255939292452896,behavioral,75.06957068464808
3705,1515915625409020000,53.76073505963805,Low,0,0.39886952736146714,behavioral,66.38926494036195
3706,1515915625448320000,54.62232411850155,Low,0,0.4048444201923713,None,65.52767588149845
3707,1515915625426000000,54.12466926914673,Low,0,0.42625625636604597,behavioral,65.02533073085327
3708,1515915625522710000,70.27273298138248,High,1,0.5085426638629058,rfm,28.15726701861753
3709,1515915625470960000,56.28743727361375,Medium,1,0.3993175504372247,"behavioral, temporal",67.95256272638625
3710,1515915625470280000,57.5351684731294,Medium,1,0.4433749885024147,behavioral,63.7048315268706
3711,1515915625481630000,54.1246962682261,Low,0,0.4262563909026308,behavioral,85.0253037317739
3712,1515915625357360000,54.124699647929866,Low,0,0.4262564077437171,behavioral,67.02530035207013
3713,1515915625459310000,57.896911805591714,Medium,1,0.4452086770223442,behavioral,53.34308819440829
3714,1515915625507570000,54.12470953300811,Low,0,0.42625645700112846,behavioral,65.02529046699189
3715,1515915625439890000,54.12472225355257,Low,0,0.4262565203876895,behavioral,78.02527774644743
3716,1515915625459590000,58.15651007698636,Medium,1,0.4469692418655023,behavioral,49.083489923013644
3717,1515915625503890000,67.38154824059596,Medium,1,0.4817755272246361,rfm,56.85845175940404
3718,1515915625522720000,71.06709104977156,High,1,0.48567278345314085,"rfm, behavioral, purchase",31.362908950228444
3719,1515915625446160000,76.48047835870514,High,1,0.4321715111288243,"behavioral, temporal",22.949521641294865
3720,1515915625355420000,64.71138111132983,Medium,1,0.48088146990061575,behavioral,51.528618888670174
3721,1515915625522730000,70.34323431535873,High,1,0.49435231248849076,rfm,30.08676568464128
3722,1515915625360480000,54.21322485356647,Low,0,0.4275813853796408,behavioral,84.93677514643352
3723,1515915625432630000,65.7483951259524,Medium,1,0.4708964380005397,rfm,56.4916048740476
3724,1515915625383440000,54.98394833741752,Low,0,0.42022299311789635,None,83.16605166258248
3725,1515915625522740000,58.70570544946718,Medium,1,0.4074589456220183,"behavioral, purchase",60.53429455053282
3726,1515915625516550000,59.61102676775288,Medium,1,0.4025034338383591,"behavioral, temporal",59.62897323224712
3727,1515915625480210000,64.7512456544856,Medium,1,0.45511784960385515,behavioral,56.4887543455144
3728,1515915625522750000,77.53226417462315,High,1,0.5248795376296569,"rfm, behavioral, purchase",22.897735825376856
3729,1515915625358830000,65.7571302213858,Medium,1,0.46228442619887494,"rfm, behavioral",43.48286977861421
3730,1515915625514710000,61.50878023545104,Medium,1,0.4366832571861453,behavioral,45.73121976454896
3731,1515915625492110000,79.97708751033552,High,1,0.50028821975618,behavioral,17.452912489664484
3732,1515915625522760000,65.96775896355884,Medium,1,0.46138864935789414,behavioral,53.272241036441166
3733,1515915625433860000,60.697806242996336,Medium,1,0.43453559319706453,behavioral,61.542193757003666
3734,1515915625427080000,56.70777634604845,Medium,1,0.4211115364714856,behavioral,55.532223653951554
3735,1515915625437840000,60.7403124202261,Medium,1,0.4351979897464552,behavioral,64.4996875797739
3736,1515915625522770000,71.84280504602458,High,1,0.48472774674542246,"rfm, behavioral, purchase, temporal",27.587194953975427
3737,1515915625392590000,57.4833394107723,Medium,1,0.4255542694302233,None,53.7566605892277
3738,1515915625511820000,78.11235075819745,High,1,0.48182646934335055,behavioral,18.317649241802556
3739,1515915625506140000,60.782782603253175,Medium,1,0.4358602839123383,behavioral,64.45721739674683
3740,1515915625465610000,50.63736952949248,Low,0,0.3603170708286111,temporal,73.51263047050752
3741,1515915625509480000,60.78279213927043,Medium,1,0.4358603334089602,behavioral,62.457207860729575
3742,1515915625480990000,56.59110564622039,Medium,1,0.4232841620230824,behavioral,52.64889435377961
3743,1515915625450820000,64.29772545281682,Medium,1,0.4710152283016029,"rfm, behavioral",56.94227454718318
3744,1515915625398320000,64.28441812712174,Medium,1,0.454362445618144,behavioral,51.95558187287826
3745,1515915625361280000,62.53632454016064,Medium,1,0.4498558847089729,rfm,45.70367545983936
3746,1515915625522780000,69.10140493754872,High,1,0.48627491972620823,"rfm, behavioral",28.328595062451285
3747,1515915625486230000,81.87244772725819,High,1,0.4463184249379757,"rfm, behavioral, purchase, temporal",17.557552272741816
3748,1515915625471680000,60.78282712069555,Medium,1,0.4358605149798057,behavioral,46.45717287930445
3749,1515915625465080000,60.78282752322309,Medium,1,0.43586051706912254,behavioral,45.45717247677691
3750,1515915625510820000,53.90295863625973,Low,0,0.3962624278416035,temporal,78.24704136374027
3751,1515915625435760000,53.63270733165004,Low,0,0.41888585019934554,behavioral,80.51729266834997
3752,1515915625471350000,44.239134738771085,Low,0,0.26637732797633024,temporal,92.9108652612289
3753,1515915625415020000,53.63271299214185,Low,0,0.41888587836232344,behavioral,79.51728700785816
3754,1515915625440340000,53.63271417904102,Low,0,0.41888588426757273,behavioral,68.51728582095899
3755,1515915625407640000,54.68726093682253,Low,0,0.4241419158421307,behavioral,67.46273906317747
3756,1515915625498660000,57.049411504033856,Medium,1,0.4359975517377295,behavioral,65.19058849596615
3757,1515915625494680000,47.99318634097381,Low,0,0.31102383372867626,temporal,86.1568136590262
3758,1515915625506090000,53.63273021205212,Low,0,0.4188859640375589,behavioral,83.51726978794788
3759,1515915625355340000,53.63273253129231,Low,0,0.4188859755766117,behavioral,80.51726746870769
3760,1515915625522790000,68.49986354462398,High,1,0.47072805616373686,"rfm, behavioral",33.93013645537603
3761,1515915625431350000,53.6327359462892,Low,0,0.41888599256744785,behavioral,82.51726405371079
3762,1515915625493390000,54.68731426646867,Low,0,0.424142065974957,behavioral,93.46268573353133
3763,1515915625377580000,53.632738247338494,Low,0,0.41888600401599463,behavioral,89.51726175266151
3764,1515915625469350000,53.6327413884994,Low,0,0.41888601964439853,behavioral,90.51725861150061
3765,1515915625397540000,58.73165440107488,Medium,1,0.4366260182472024,behavioral,62.508345598925125
3766,1515915625468140000,53.63274394529744,Low,0,0.41888603236538746,behavioral,72.51725605470256
3767,1515915625393260000,64.32805140906012,Medium,1,0.473164484603725,"rfm, behavioral",53.91194859093988
3768,1515915625407200000,54.68734215588298,Low,0,0.4241421407623759,behavioral,88.46265784411702
3769,1515915625422300000,53.632747762297065,Low,0,0.41888605135633217,behavioral,89.51725223770293
3770,1515915625475510000,53.63275212728741,Low,0,0.4188860730737279,behavioral,91.51724787271259
3771,1515915625415120000,54.15303406888143,Low,0,0.38935262344439814,temporal,87.99696593111857
3772,1515915625509220000,53.354753214685005,Low,0,0.39665437450076635,temporal,94.79524678531499
